State,City,Latitude,Longitude
Georgia,Carnesville,34.402,-83.203
Georgia,Carrollton,33.579,-85.08
Georgia,Cartersville,34.206,-84.774
Georgia,Chamblee,33.878,-84.303
Georgia,Clarkdale,33.839,-84.641
Georgia,Clarkston,33.811,-84.241
Georgia,Cochran,32.382,-83.351
Georgia,College Park,33.638,-84.449
Georgia,Columbus,32.487,-84.929
Georgia,Commerce,34.23,-83.488
Georgia,Conley,33.637,-84.312
Georgia,Conyers,33.663,-84.022
Georgia,Cordele,31.953,-83.75
Georgia,Cornelia,34.518,-83.516
Georgia,Covington,33.585,-83.866
Georgia,Dacula,33.989,-83.907
Georgia,Dalton,34.747,-84.977
Georgia,Darien,31.378,-81.454
Georgia,Decatur,33.747,-84.269
Georgia,Doraville,33.922,-84.283
Georgia,Douglasville,33.738,-84.745
Georgia,Duluth,34.002,-84.148
Georgia,Dunwoody,33.927,-84.321
Georgia,East Point,33.661,-84.491
Georgia,Eastman,32.199,-83.178
Georgia,Fair Oaks,33.935,-84.546
Georgia,Fairburn,33.573,-84.569
Georgia,Fayetteville,33.463,-84.447
Georgia,Flowery Branch,34.178,-83.913
Georgia,Forest Park,33.624,-84.361
Georgia,Forsyth,33.03,-83.914
Georgia,Fort Oglethorpe,34.954,-85.245
Georgia,Fort Valley,32.557,-83.889
Georgia,Gainesville,34.272,-83.816
Georgia,Garden City,32.098,-81.157
Georgia,Gough,33.061,-82.225
Georgia,Grayson,33.895,-83.968
Georgia,Griffin,33.244,-84.286
Georgia,Grovetown,33.453,-82.21
Georgia,Hampton,33.39,-84.319
Georgia,Hapeville,33.668,-84.415
Georgia,Hartwell,34.354,-82.931
Georgia,Hiram,33.882,-84.732
Georgia,Hogansville,33.16,-84.87
Georgia,Holly Springs,34.175,-84.451
Georgia,Irondale,33.47,-84.357
Georgia,Jefferson,34.15,-83.646
Georgia,Johns Creek,34.054,-84.213
Georgia,Jonesboro,33.519,-84.356
Georgia,Kennesaw,34.019,-84.591
Georgia,Kingsland,30.797,-81.667
Georgia,LaGrange,33.033,-85.038
Georgia,Lake City,33.599,-84.334
Georgia,Lavonia,34.449,-83.111
Georgia,Lawrenceville,33.958,-84.017
Georgia,Lilburn,33.879,-84.128
Georgia,Lithia Springs,33.765,-84.659
Georgia,Lithonia,33.702,-84.13
Georgia,Locust Grove,33.358,-84.129
Georgia,Lovejoy,33.463,-84.336
Georgia,Mableton,33.858,-84.595
Georgia,Macon,32.841,-83.685
Georgia,Marietta,33.96,-84.53
Georgia,Martin,34.482,-83.173
Georgia,McDonough,33.421,-84.186
Georgia,Metter,32.369,-82.033
Georgia,Middleton,34.087,-82.819
Georgia,Milledgeville,33.089,-83.237
Georgia,Milton,34.112,-84.343
Georgia,Monroe,33.789,-83.75
Georgia,Montezuma,32.292,-84.023
Georgia,Morrow,33.578,-84.338
Georgia,Moultrie,31.157,-83.772
Georgia,Mountain Park,33.827,-84.118
Georgia,Newnan,33.373,-84.769
Georgia,Norcross,33.935,-84.199
Georgia,North Decatur,33.803,-84.292
Georgia,North Druid Hills,33.821,-84.31
Georgia,Palmetto,33.518,-84.617
Georgia,Panthersville,33.705,-84.264
Georgia,Peachtree City,33.401,-84.594
Georgia,Peachtree Corners,33.954,-84.239
Georgia,Perry,32.504,-83.69
Georgia,Piedmont,33.042,-84.224
Georgia,Pooler,32.072,-81.251
Georgia,Powder Springs,33.865,-84.685
Georgia,Redan,33.76,-84.171
Georgia,Richmond Hill,31.923,-81.332
Georgia,Riverdale,33.565,-84.427
Georgia,Rome,34.259,-85.171
Georgia,Roswell,34.027,-84.323
Georgia,Sandy Springs,33.937,-84.363
Georgia,Savannah,32.035,-81.108
Georgia,Scottdale,33.794,-84.254
Georgia,Smyrna,33.88,-84.498
Georgia,Snellville,33.861,-84.022
Georgia,Statesboro,32.423,-81.779
Georgia,Stockbridge,33.523,-84.244
Georgia,Stone Mountain,33.805,-84.18
Georgia,Stonecrest,33.702,-84.126
Georgia,Sugar Hill,34.087,-84.048
Georgia,Summerville,34.471,-85.339
Georgia,Suwanee,34.038,-84.052
Georgia,Thomasville,30.835,-83.955
Georgia,Thomson,33.476,-82.502
Georgia,Thunderbolt,32.038,-81.045
Georgia,Tifton,31.478,-83.522
Georgia,Tucker,33.838,-84.203
Georgia,Unadilla,32.268,-83.752
Georgia,Union City,33.583,-84.542
Georgia,Valdosta,30.837,-83.286
Georgia,Villa Rica,33.721,-84.924
Georgia,Vinings,33.874,-84.466
Georgia,Walnut Grove,33.742,-83.866
Georgia,Warner Robins,32.605,-83.678
Georgia,Waynesboro,33.106,-82.023
Georgia,Wenona,31.894,-83.745
Georgia,Wilmington Island,32.022,-80.997
Georgia,Woodstock,34.087,-84.479
Georgia,Wrightsville,32.723,-82.704
Idaho,Boise,43.595,-116.236
Idaho,Meridian,43.614,-116.416
Illinois,Algonquin,42.165,-88.296
Illinois,Alorton,38.581,-90.112
Illinois,Alsip,41.668,-87.753
Illinois,Aurora,41.736,-88.262
Illinois,Bartlett,41.974,-88.207
Illinois,Bartonville,40.636,-89.681
Illinois,Batavia,41.837,-88.339
Illinois,Beach Park,42.422,-87.828
Illinois,Bedford Park,41.771,-87.799
Illinois,Belleville,38.584,-90.049
Illinois,Bellwood,41.88,-87.868
Illinois,Belvidere,42.234,-88.855
Illinois,Bensenville,41.951,-87.931
Illinois,Berwyn,41.844,-87.795
Illinois,Bloomingdale,41.96,-88.099
Illinois,Bolingbrook,41.692,-88.098
Illinois,Bridgeview,41.72,-87.8
Illinois,Broadview,41.87,-87.864
Illinois,Burbank,41.736,-87.747
Illinois,Burnham,41.644,-87.56
Illinois,Burr Ridge,41.759,-87.91
Illinois,Calumet City,41.608,-87.556
Illinois,Calumet Park,41.664,-87.662
Illinois,Carbondale,37.721,-89.211
Illinois,Carol Stream,41.902,-88.108
Illinois,Central City,38.55,-89.126
Illinois,Centralia,38.509,-89.122
Illinois,Centreville,38.592,-90.094
Illinois,Champaign,40.125,-88.244
Illinois,Charleston,39.477,-88.174
Illinois,Cherry Valley,42.264,-88.964
Illinois,Chicago,41.858,-87.665
Illinois,Chicago Heights,41.513,-87.643
Illinois,Chicago Ridge,41.701,-87.788
Illinois,Cicero,41.841,-87.743
Illinois,Collinsville,38.691,-89.994
Illinois,Columbia,38.469,-90.219
Illinois,Country Club Hills,41.556,-87.735
Illinois,Countryside,41.76,-87.886
Illinois,Crestwood,41.654,-87.737
Illinois,Darien,41.726,-87.983
Illinois,DeKalb,41.939,-88.77
Illinois,Decatur,39.862,-88.94
Illinois,Deerfield,42.158,-87.826
Illinois,Des Plaines,42.03,-87.886
Illinois,Dolton,41.622,-87.596
Illinois,Downers Grove,41.823,-88.026
Illinois,East Hazel Crest,41.58,-87.651
Illinois,East Peoria,40.706,-89.55
Illinois,East St. Louis,38.618,-90.134
Illinois,Edwardsville,38.796,-89.981
Illinois,Elgin,42.019,-88.308
Illinois,Elk Grove Village,42.008,-87.999
Illinois,Elmhurst,41.902,-87.95
Illinois,Evanston,42.047,-87.69
Illinois,Evergreen Park,41.724,-87.686
Illinois,Fairview Heights,38.587,-89.981
Illinois,Flossmoor,41.539,-87.69
Illinois,Forest Park,41.872,-87.808
Illinois,Forsyth,39.922,-88.955
Illinois,Franklin Park,41.938,-87.89
Illinois,Freeburg,38.425,-89.907
Illinois,Freeport,42.293,-89.631
Illinois,Glen Carbon,38.773,-89.948
Illinois,Glen Ellyn,41.859,-88.067
Illinois,Glenview,42.084,-87.864
Illinois,Glenwood,41.544,-87.612
Illinois,Good Hope,40.555,-90.681
Illinois,Grayslake,42.338,-88.042
Illinois,Green Oaks,42.298,-87.902
Illinois,Gurnee,42.379,-87.923
Illinois,Harvey,41.615,-87.66
Illinois,Hazel Crest,41.573,-87.698
Illinois,Highland Park,42.191,-87.823
Illinois,Hillside,41.872,-87.893
Illinois,Hometown,41.73,-87.727
Illinois,Homewood,41.553,-87.662
Illinois,Huntley,42.163,-88.423
Illinois,Joliet,41.585,-88.162
Illinois,Justice,41.738,-87.831
Illinois,La Grange,41.814,-87.872
Illinois,LaSalle,41.324,-89.072
Illinois,Lake Bluff,42.274,-87.872
Illinois,Lake Forest,42.248,-87.883
Illinois,Lake Villa,42.458,-88.091
Illinois,Lake in the Hills,42.199,-88.396
Illinois,Lansing,41.586,-87.551
Illinois,Lebanon,38.595,-89.824
Illinois,Lisle,41.796,-88.081
Illinois,Loda,40.611,-88.048
Illinois,Lombard,41.854,-88.002
Illinois,Long Grove,42.155,-87.987
Illinois,Lostant,41.118,-89.071
Illinois,Lynwood,41.55,-87.583
Illinois,Macomb,40.468,-90.68
Illinois,Manteno,41.256,-87.848
Illinois,Marion,37.73,-88.961
Illinois,Markham,41.6,-87.697
Illinois,Matteson,41.51,-87.755
Illinois,Maywood,41.884,-87.843
Illinois,McHenry,42.361,-88.26
Illinois,Melrose Park,41.904,-87.864
Illinois,Mettawa,42.226,-87.901
Illinois,Montgomery,41.732,-88.343
Illinois,Mount Prospect,42.094,-87.904
Illinois,Murphysboro,37.778,-89.32
Illinois,Naperville,41.738,-88.177
Illinois,Normal,40.529,-89.003
Illinois,North Aurora,41.796,-88.326
Illinois,North Riverside,41.845,-87.806
Illinois,Northbrook,42.136,-87.884
Illinois,Northlake,41.912,-87.914
Illinois,O'Fallon,38.593,-89.925
Illinois,Oak Brook,41.854,-87.942
Illinois,Oak Forest,41.576,-87.747
Illinois,Oak Lawn,41.718,-87.755
Illinois,Oak Park,41.886,-87.79
Illinois,Orland Park,41.616,-87.853
Illinois,Oswego,41.703,-88.321
Illinois,Palatine,42.116,-88.042
Illinois,Park Forest,41.503,-87.682
Illinois,Peoria,40.744,-89.621
Illinois,Peru,41.359,-89.144
Illinois,Posen,41.629,-87.685
Illinois,Rantoul,40.31,-88.176
Illinois,Richton Park,41.482,-87.741
Illinois,Riverside,41.832,-87.804
Illinois,Robbins,41.641,-87.706
Illinois,Rockford,42.266,-89.021
Illinois,Rolling Meadows,42.086,-88.029
Illinois,Roscoe,42.415,-89.0
Illinois,Rosemont,42.0,-87.884
Illinois,Sauget,38.568,-90.147
Illinois,Schaumburg,42.063,-88.034
Illinois,Schiller Park,41.955,-87.87
Illinois,Shiloh,38.575,-89.892
Illinois,Skokie,42.018,-87.76
Illinois,South Chicago Heights,41.481,-87.637
Illinois,South Holland,41.602,-87.593
Illinois,Springfield,39.783,-89.675
Illinois,St. Charles,41.919,-88.334
Illinois,Summit,41.786,-87.825
Illinois,Thornton,41.579,-87.608
Illinois,Tinley Park,41.54,-87.785
Illinois,University Park,41.434,-87.75
Illinois,Urbana,40.109,-88.222
Illinois,Vernon Hills,42.228,-87.943
Illinois,Washington Park,38.615,-90.09
Illinois,Waukegan,42.382,-87.864
Illinois,West Peoria,40.715,-89.657
Illinois,Westchester,41.86,-87.894
Illinois,Western Springs,41.817,-87.897
Illinois,Westmont,41.81,-87.965
Illinois,Wheaton,41.832,-88.111
Illinois,Willow Springs,41.748,-87.888
Illinois,Willowbrook,41.751,-87.934
Illinois,Wood Dale,41.987,-87.992
Illinois,Woodbury,39.214,-88.308
Illinois,Woodridge,41.717,-88.021
Illinois,Worth,41.696,-87.784
Illinois,Yorkville,41.71,-88.445
Illinois,Zion,42.443,-87.826
Indiana,Adams,39.38,-85.543
Indiana,Anderson,40.098,-85.689
Indiana,Bloomington,39.173,-86.531
Indiana,Burns Harbor,41.609,-87.109
Indiana,Carmel,39.96,-86.156
Indiana,Chesterton,41.577,-87.067
Indiana,Columbus,39.234,-85.952
Indiana,Crown Point,41.428,-87.326
Indiana,Cumberland,39.793,-85.946
Indiana,East Chicago,41.62,-87.486
Indiana,Ellettsville,39.233,-86.628
Indiana,Evansville,37.959,-87.513
Indiana,Fishers,39.958,-85.972
Indiana,Fort Wayne,41.105,-85.136
Indiana,Franklin,39.486,-86.018
Indiana,Gary,41.605,-87.34
Indiana,Greensburg,39.35,-85.49
Indiana,Greenwood,39.608,-86.075
Indiana,Griffith,41.55,-87.423
Indiana,Hammond,41.594,-87.5
Indiana,Highland,41.552,-87.433
Indiana,Indianapolis,39.831,-86.174
Indiana,Lafayette,40.411,-86.832
Indiana,Lawrence,39.87,-85.992
Indiana,Martinsville,39.401,-86.447
Indiana,McCordsville,39.897,-85.918
Indiana,Merrillville,41.512,-87.357
Indiana,Michigan City,41.662,-86.877
Indiana,Mishawaka,41.681,-86.1
Indiana,Muncie,40.204,-85.408
Indiana,Noblesville,40.03,-85.991
Indiana,Orestes,40.279,-85.75
Indiana,Portage,41.565,-87.184
Indiana,Schererville,41.487,-87.439
Indiana,Shelbyville,39.541,-85.764
Indiana,South Bend,41.715,-86.315
Indiana,Speedway,39.794,-86.253
Indiana,Terre Haute,39.469,-87.405
Indiana,Valparaiso,41.458,-87.049
Indiana,Warsaw,41.248,-85.846
Indiana,Westfield,40.028,-86.147
Iowa,Ames,42.018,-93.608
Iowa,Ankeny,41.672,-93.566
Iowa,Carter Lake,41.278,-95.914
Iowa,Cedar Rapids,42.029,-91.638
Iowa,Clear Lake,43.141,-93.395
Iowa,Clive,41.605,-93.742
Iowa,Council Bluffs,41.249,-95.846
Iowa,Davenport,41.565,-90.589
Iowa,Des Moines,41.61,-93.663
Iowa,Dubuque,42.5,-90.704
Iowa,Forest City,43.247,-93.64
Iowa,Hampton,42.74,-93.209
Iowa,Huxley,41.894,-93.571
Iowa,Iowa City,41.653,-91.538
Iowa,Marion,42.029,-91.607
Iowa,Missouri Valley,41.546,-95.877
Iowa,Mount Vernon,41.915,-91.415
Iowa,Osceola,41.026,-93.772
Iowa,Perry,41.837,-94.076
Iowa,Pleasant Hill,41.594,-93.528
Iowa,Sioux City,42.508,-96.388
Iowa,Ventura,43.134,-93.462
Iowa,Waukee,41.558,-93.903
Iowa,West Des Moines,41.575,-93.774
Iowa,Windsor Heights,41.612,-93.717
Kansas,Colby,39.369,-101.033
Kansas,El Dorado,37.824,-96.887
Kansas,Kansas City,39.13,-94.733
Kansas,Kechi,37.797,-97.145
Kansas,Lansing,39.266,-94.899
Kansas,Larned,38.191,-99.087
Kansas,Lawrence,38.962,-95.267
Kansas,Leavenworth,39.324,-94.924
Kansas,Leawood,38.918,-94.627
Kansas,Lenexa,38.963,-94.742
Kansas,Merriam,39.027,-94.69
Kansas,Mission,39.02,-94.657
Kansas,Olathe,38.841,-94.821
Kansas,Ottawa,38.593,-95.264
Kansas,Overland Park,38.936,-94.692
Kansas,Park City,37.812,-97.326
Kansas,Roeland Park,39.036,-94.633
Kansas,Shawnee,39.004,-94.718
Kansas,Topeka,39.023,-95.71
Kansas,Wichita,37.7,-97.353
Kentucky,Bowling Green,36.887,-86.442
Kentucky,Burlington,39.048,-84.694
Kentucky,Corbin,36.929,-84.107
Kentucky,Covington,39.087,-84.514
Kentucky,Dry Ridge,38.681,-84.605
Kentucky,Elizabethtown,37.731,-85.877
Kentucky,Erlanger,39.016,-84.597
Kentucky,Florence,38.988,-84.646
Kentucky,Fort Mitchell,39.052,-84.555
Kentucky,Frankfort,38.19,-84.864
Kentucky,Georgetown,38.259,-84.527
Kentucky,Gray,36.939,-84.03
Kentucky,Hawesville,37.907,-86.752
Kentucky,Highland Heights,39.044,-84.452
Kentucky,Hurstbourne,38.244,-85.578
Kentucky,Lexington,38.016,-84.498
Kentucky,Louisville,38.201,-85.704
Kentucky,Lyndon,38.272,-85.579
Kentucky,McKee,37.442,-84.015
Kentucky,Middlesborough,36.605,-83.72
Kentucky,Middletown,38.246,-85.504
Kentucky,Mount Vernon,37.379,-84.333
Kentucky,Nicholasville,37.952,-84.537
Kentucky,Oak Grove,36.679,-87.451
Kentucky,Owensboro,37.745,-87.119
Kentucky,Richmond,37.737,-84.306
Kentucky,Shelbyville,38.192,-85.244
Kentucky,Shepherdsville,38.032,-85.7
Kentucky,Simpsonville,38.213,-85.369
Kentucky,West Buechel,38.197,-85.664
Kentucky,Wilder,39.036,-84.47
Kentucky,Williamstown,38.519,-84.589
Louisiana,Abbeville,29.973,-92.126
Louisiana,Alexandria,31.302,-92.475
Louisiana,Baton Rouge,30.441,-91.128
Louisiana,Belle Chasse,29.837,-90.026
Louisiana,Bossier City,32.517,-93.712
Louisiana,Carencro,30.293,-92.029
Louisiana,Choudrant,32.53,-92.465
Louisiana,Elmwood,29.953,-90.184
Louisiana,Galvez Town,30.329,-90.903
Louisiana,Grambling,32.531,-92.72
Louisiana,Gretna,29.902,-90.044
Louisiana,Hammond,30.5,-90.467
Louisiana,Harahan,29.948,-90.202
Louisiana,Harvey,29.873,-90.062
Louisiana,Houma,29.591,-90.728
Louisiana,Kenner,30.003,-90.259
Louisiana,LaPlace,30.11,-90.53
Louisiana,Lacombe,30.316,-89.958
Louisiana,Lafayette,30.19,-92.045
Louisiana,Lake Charles,30.216,-93.225
Louisiana,Leesville,31.131,-93.266
Louisiana,Livonia,30.554,-91.523
Louisiana,Luling,29.921,-90.356
Louisiana,Many,31.587,-93.451
Louisiana,Marrero,29.863,-90.11
Louisiana,Metairie,30.0,-90.158
Louisiana,Natchitoches,31.741,-93.098
Louisiana,New Iberia,30.018,-91.828
Louisiana,New Llano,31.079,-93.27
Louisiana,New Orleans,29.978,-90.058
Louisiana,Oak Grove,32.855,-91.406
Louisiana,Pearl River,30.361,-89.757
Louisiana,Port Allen,30.437,-91.198
Louisiana,Robeline,31.695,-93.3
Louisiana,Rodessa,33.008,-94.022
Louisiana,Ruston,32.528,-92.641
Louisiana,Shreveport,32.487,-93.742
Louisiana,Slidell,30.26,-89.755
Louisiana,St. George,30.392,-91.031
Louisiana,Sulphur,30.228,-93.324
Louisiana,Terrytown,29.899,-90.026
Louisiana,Waggaman,29.918,-90.219
Louisiana,West Monroe,32.508,-92.165
Louisiana,Westwego,29.921,-90.146
Maine,Bangor,44.826,-68.754
Maine,Bath,43.912,-69.813
Maine,Bowdoinham,44.012,-69.92
Maine,Clinton,44.645,-69.518
Maine,Kittery,43.113,-70.734
Maine,Old Town,44.919,-68.699
Maine,Orono,44.897,-68.671
Maine,Pittsfield,44.722,-69.442
Maine,Sidney,44.441,-69.726
Maine,Veazie,44.84,-68.727
Maine,Waterville,44.527,-69.67
Maine,Woolwich,43.939,-69.769
Maryland,Aberdeen,39.513,-76.181
Maryland,Accident,39.626,-79.321
Maryland,Accokeek,38.67,-77.005
Maryland,Adelphi,38.993,-76.958
Maryland,Annapolis,38.985,-76.496
Maryland,Arbutus,39.251,-76.687
Maryland,Arnold,39.025,-76.485
Maryland,Aspen Hill,39.078,-77.083
Maryland,Baldwin,39.493,-76.536
Maryland,Baltimore,39.331,-76.607
Maryland,Baltimore Highlands,39.227,-76.629
Maryland,Beltsville,39.04,-76.924
Maryland,Benedict,38.511,-76.671
Maryland,Bennsville,38.645,-77.013
Maryland,Bethesda,38.991,-77.101
Maryland,Bladensburg,38.94,-76.916
Maryland,Bowie,38.961,-76.759
Maryland,Brandywine,38.699,-76.851
Maryland,Brooklyn Park,39.236,-76.621
Maryland,Bryans Road,38.622,-77.075
Maryland,Bryantown,38.562,-76.851
Maryland,Burnt Mills,39.032,-77.007
Maryland,Burtonsville,39.107,-76.929
Maryland,Calverton,39.057,-76.946
Maryland,Camp Springs,38.811,-76.906
Maryland,Capitol Heights,38.887,-76.895
Maryland,Carney,39.372,-76.516
Maryland,Catonsville,39.279,-76.73
Maryland,Cedar Heights,38.909,-76.895
Maryland,Chevy Chase,39.006,-77.076
Maryland,Chevy Chase Section Five,38.986,-77.072
Maryland,Chillum,38.961,-76.974
Maryland,Clarksburg,39.228,-77.259
Maryland,Clinton,38.756,-76.91
Maryland,Cockeysville,39.487,-76.65
Maryland,Colesville,39.076,-77.018
Maryland,College Park,38.997,-76.934
Maryland,Colmar Manor,38.942,-76.944
Maryland,Columbia,39.209,-76.85
Maryland,Cooksville,39.315,-76.975
Maryland,Coral Hills,38.864,-76.924
Maryland,Crofton,39.007,-76.699
Maryland,Cumberland,39.666,-78.729
Maryland,Dayton,39.245,-76.973
Maryland,Derwood,39.123,-77.167
Maryland,District Heights,38.862,-76.88
Maryland,Dundalk,39.285,-76.504
Maryland,Dunkirk,38.719,-76.668
Maryland,East Riverdale,38.962,-76.901
Maryland,Easton,38.769,-76.062
Maryland,Edgewood,39.434,-76.314
Maryland,Eldersburg,39.414,-76.965
Maryland,Elkridge,39.214,-76.738
Maryland,Ellicott City,39.275,-76.832
Maryland,Essex,39.321,-76.463
Maryland,Fairland,39.07,-76.959
Maryland,Fairwood,38.945,-76.78
Maryland,Flintstone,39.705,-78.581
Maryland,Forest Glen,39.014,-77.047
Maryland,Forest Heights,38.815,-76.995
Maryland,Forestville,38.841,-76.869
Maryland,Fort Washington,38.747,-76.99
Maryland,Four Corners,39.02,-77.016
Maryland,Frederick,39.42,-77.435
Maryland,Friendly,38.752,-76.968
Maryland,Friendship Heights Village,38.962,-77.088
Maryland,Frostburg,39.654,-78.933
Maryland,Fruitland,38.325,-75.618
Maryland,Gaithersburg,39.136,-77.208
Maryland,Gambrills,39.039,-76.679
Maryland,Garrison,39.4,-76.763
Maryland,Germantown,39.177,-77.27
Maryland,Glassmanor,38.829,-76.99
Maryland,Glen Burnie,39.167,-76.676
Maryland,Glenarden,38.927,-76.853
Maryland,Glenmont,39.065,-77.043
Maryland,Glenn Dale,38.983,-76.817
Maryland,Grahamtown,39.643,-78.922
Maryland,Greenbelt,38.998,-76.894
Maryland,Hagerstown,39.667,-77.716
Maryland,Hampton,39.416,-76.594
Maryland,Hancock,39.704,-78.234
Maryland,Hanover,39.167,-76.718
Maryland,Hillandale,39.022,-76.974
Maryland,Hillcrest Heights,38.834,-76.958
Maryland,Hyattsville,38.962,-76.915
Maryland,Indian Head,38.597,-77.149
Maryland,Jessup,39.14,-76.788
Maryland,Joppatowne,39.419,-76.363
Maryland,Kettering,38.878,-76.804
Maryland,Kingsville,39.434,-76.379
Maryland,Konterra,39.076,-76.9
Maryland,La Plata,38.54,-76.994
Maryland,Lake Arbor,38.905,-76.838
Maryland,Landover,38.935,-76.871
Maryland,Langley Park,38.99,-76.988
Maryland,Lanham,38.977,-76.863
Maryland,Lansdowne,39.226,-76.675
Maryland,Largo,38.898,-76.844
Maryland,Laurel,39.093,-76.863
Maryland,Layhill,39.094,-77.047
Maryland,Leisure World,39.095,-77.074
Maryland,Lexington Park,38.276,-76.487
Maryland,Linthicum,39.211,-76.672
Maryland,Lisbon,39.351,-77.113
Maryland,Lochearn,39.34,-76.729
Maryland,Lutherville,39.428,-76.636
Maryland,Mardela Springs,38.462,-75.758
Maryland,Marlboro Meadows,38.848,-76.726
Maryland,Maryland City,39.08,-76.823
Maryland,McHenry,39.563,-79.34
Maryland,Mellwood,38.813,-76.781
Maryland,Middle River,39.361,-76.397
Maryland,Midland,39.635,-78.931
Maryland,Midlothian,39.654,-78.954
Maryland,Milford Mill,39.346,-76.757
Maryland,Mitchellville,38.928,-76.813
Maryland,Montgomery Village,39.171,-77.196
Maryland,Morningside,38.823,-76.887
Maryland,Mount Rainier,38.942,-76.964
Maryland,Mount Savage,39.677,-78.897
Maryland,National Harbor,38.787,-77.009
Maryland,New Carrollton,38.963,-76.867
Maryland,New Market,39.386,-77.283
Maryland,North Bethesda,39.042,-77.128
Maryland,North Brentwood,38.937,-76.943
Maryland,North Laurel,39.118,-76.862
Maryland,Oakland,39.427,-79.39
Maryland,Oakleigh,39.397,-76.556
Maryland,Odenton,39.089,-76.708
Maryland,Olney,39.146,-77.067
Maryland,Overlea,39.359,-76.517
Maryland,Owings Mills,39.405,-76.787
Maryland,Oxon Hill,38.804,-76.993
Maryland,Parkton,39.631,-76.669
Maryland,Parkville,39.387,-76.548
Maryland,Peppermill Village,38.903,-76.875
Maryland,Perry Hall,39.393,-76.482
Maryland,Perryville,39.559,-76.081
Maryland,Pikesville,39.378,-76.734
Maryland,Pomfret,38.573,-77.023
Maryland,Poolesville,39.127,-77.365
Maryland,Potomac,39.007,-77.168
Maryland,Potomac Heights,38.595,-77.145
Maryland,Princess Anne,38.218,-75.69
Maryland,Randallstown,39.377,-76.791
Maryland,Redland,39.156,-77.152
Maryland,Reisterstown,39.446,-76.82
Maryland,Relay,39.231,-76.713
Maryland,Riverdale Park,38.964,-76.932
Maryland,Rockville,39.076,-77.145
Maryland,Rosaryville,38.76,-76.822
Maryland,Rosedale,39.34,-76.506
Maryland,Rossville,39.345,-76.492
Maryland,Salisbury,38.381,-75.583
Maryland,Savage,39.138,-76.814
Maryland,Scaggsville,39.158,-76.893
Maryland,Seabrook,38.989,-76.856
Maryland,Seat Pleasant,38.887,-76.896
Maryland,Severn,39.138,-76.704
Maryland,Silver Hill,38.845,-76.947
Maryland,Silver Spring,39.01,-77.023
Maryland,Smithsburg,39.657,-77.574
Maryland,South Kensington,39.015,-77.07
Maryland,South Laurel,39.064,-76.843
Maryland,Spring Ridge,39.404,-77.347
Maryland,Springdale,38.927,-76.854
Maryland,Stevensville,38.977,-76.316
Maryland,Suitland,38.85,-76.927
Maryland,Summerfield,38.91,-76.865
Maryland,Sykesville,39.363,-76.96
Maryland,Takoma Park,38.976,-77.004
Maryland,Temple Hills,38.817,-76.94
Maryland,The Lakes,39.462,-76.614
Maryland,Timonium,39.457,-76.634
Maryland,Towson,39.395,-76.619
Maryland,Upper Marlboro,38.875,-76.81
Maryland,Urbana,39.346,-77.382
Maryland,Waldorf,38.622,-76.914
Maryland,Walker Mill,38.872,-76.888
Maryland,West Laurel,39.089,-76.892
Maryland,Wheaton,39.033,-77.049
Maryland,White Marsh,39.374,-76.457
Maryland,White Oak,39.04,-76.989
Maryland,Woodlawn,39.311,-76.747
Maryland,Woodmore,38.926,-76.773
Massachusetts,Abington,42.106,-70.952
Massachusetts,Acton,42.482,-71.465
Massachusetts,Acushnet,41.668,-70.904
Massachusetts,Amesbury,42.864,-70.938
Massachusetts,Amherst,42.367,-72.521
Massachusetts,Andover,42.634,-71.187
Massachusetts,Arlington,42.401,-71.147
Massachusetts,Attleboro,41.917,-71.356
Massachusetts,Auburn,42.193,-71.848
Massachusetts,Avon,42.122,-71.031
Massachusetts,Ayer,42.578,-71.573
Massachusetts,Barnstable,41.683,-70.326
Massachusetts,Beverly,42.554,-70.875
Massachusetts,Billerica,42.583,-71.283
Massachusetts,Boston,42.321,-71.087
Massachusetts,Bourne,41.767,-70.599
Massachusetts,Boxborough,42.493,-71.54
Massachusetts,Braintree,42.212,-71.001
Massachusetts,Brockton,42.097,-71.023
Massachusetts,Brookline,42.331,-71.142
Massachusetts,Cambridge,42.369,-71.099
Massachusetts,Canton,42.194,-71.115
Massachusetts,Carlisle,42.509,-71.369
Massachusetts,Charlton,42.138,-72.034
Massachusetts,Chelmsford,42.598,-71.315
Massachusetts,Chelsea,42.393,-71.036
Massachusetts,Concord,42.487,-71.368
Massachusetts,Dartmouth,41.628,-70.987
Massachusetts,Dedham,42.241,-71.174
Massachusetts,East Bridgewater,42.052,-70.981
Massachusetts,East Longmeadow,42.066,-72.527
Massachusetts,Easton,42.014,-71.065
Massachusetts,Everett,42.41,-71.052
Massachusetts,Fitchburg,42.58,-71.784
Massachusetts,Foxborough,42.087,-71.26
Massachusetts,Framingham,42.31,-71.437
Massachusetts,Grafton,42.221,-71.692
Massachusetts,Groton,42.579,-71.58
Massachusetts,Hadley,42.377,-72.54
Massachusetts,Hampden,42.08,-72.39
Massachusetts,Haverhill,42.779,-71.078
Massachusetts,Holbrook,42.161,-71.026
Massachusetts,Holden,42.29,-71.87
Massachusetts,Holyoke,42.17,-72.643
Massachusetts,Hyannis,41.663,-70.294
Massachusetts,Lancaster,42.519,-71.635
Massachusetts,Lawrence,42.705,-71.169
Massachusetts,Lee,42.295,-73.24
Massachusetts,Leominster,42.548,-71.748
Massachusetts,Lexington,42.438,-71.259
